ProjID,ProjUrl,UserUrl,Title,Category,Subcategory,Cancelled,Goal,Currency,Comments,Updates,Videos,Images,MainImgOrVid,Gif,startD,startM,startY,endD,endM,endY,StartDate,EndDate,Sum of Invests,Country,City,Backed,Created,Unsuccessful,Cancelled,Commented,FacebookFriends,WebsitesAmount,Age,Succeeded
615,1450428080/love-prescriptions,1450428080,Love Prescriptions,art,performance art,0,1486,USD,0,4,1,4,1,0,7,8,2014,31,8,2014,41858,41882,1486,United States,Winter Haven,2,1,0,0,0,0,3,19,1
616,1022665368/melonhead-productions,1022665368,Melonhead Productions,film & video,festivals,0,13880,USD,0,0,0,1,1,0,18,11,2016,18,12,2016,42692,42722,13880,United States,Saint Louis,0,1,1,0,0,0,0,20,1
617,betriztoro/m-squeezer-the-innovative-way-to-squeeze-your-juic,betriztoro,"M Squeezer, the innovative way to squeeze your juicy fruits.",food,drinks,1,25134,USD,0,1,2,10,0,0,31,10,2017,30,11,2017,43039,43069,1833,United States,Greensboro,0,1,1,0,0,0,1,48,0
618,mwbirch/greavesy-the-story-of-englands-greatest-goalscorer,mwbirch,GREAVSIE - The Story of England's Greatest Goalscorer,film & video,documentary,0,141,GBP,0,0,1,0,0,0,13,6,2019,12,8,2019,43629,43689,141,United States,Austin,0,1,1,0,0,0,0,49,1
619,200664283/lunars-fangs-at-the-gate-for-exalted-3rd-ed,200664283,Lunars: Fangs at the Gate for Exalted 3rd Ed.,games,tabletop games,0,53550,USD,1099,48,1,58,1,0,12,2,2019,14,3,2019,43508,43538,53550,United States,Houston,114,38,0,0,921,492,1,37,1
620,2014829516/spin-city-coffee-a-specialty-coffee-shop-for-noe-v,2014829516,Spin City Coffee: A Specialty Coffee Shop for Noe Valley,food,drinks,1,17152,USD,9,17,1,5,1,0,21,11,2014,21,12,2014,41964,41994,8543,Germany,Dortmund,0,1,0,0,2,159,1,27,0
621,164067136/student-teacher-needs-a-vehicle-to-create-better-f,164067136,Student teacher needs a vehicle to create better futures,publishing,academic,0,8581,USD,0,0,0,1,1,0,9,12,2014,5,1,2015,41982,42009,8581,Germany,Berlin,0,1,0,0,0,0,0,34,1
622,1006362595/a-up-show-november-2014,1006362595,A Up show November 2014,music,hip-hop,1,1046,GBP,0,0,1,1,1,0,23,10,2014,22,11,2014,41935,41965,339,United States,Hartford,0,2,0,0,0,0,3,32,0
623,toopinkpictures/ohio-show-choir-a-documentary,toopinkpictures,OHIO SHOW CHOIR: A Documentary,film & video,documentary,0,23607,USD,0,4,5,8,1,0,7,7,2018,6,8,2018,43288,43318,23607,United States,Houston,0,1,0,0,0,0,6,28,1
624,todreamalife/empulse,todreamalife,The 'empulse' app: give money to a homeless person,technology,apps,0,8228,USD,0,1,0,1,1,0,8,7,2019,7,8,2019,43654,43684,8228,United States,Fort Pierce,0,1,1,0,0,0,3,33,1
625,outline-montreal/the-sound-reactive-led-mask,outline-montreal,The Sound Reactive LED Mask,technology,wearables,0,23587,CAD,2418,19,2,68,1,7,13,12,2017,6,2,2018,43082,43137,23587,United States,Gastonia,2,2,0,0,340,0,1,56,1
626,my-book/blanchards-new-book,my-book,BLANCHARD/ From realistic to abstract,publishing,art books,0,24553,EUR,3,2,1,21,1,0,12,3,2019,19,4,2019,43536,43574,24553,United States,Houston,0,1,0,0,1,0,1,41,1
627,206196531/vegan-aiolis-in-5-flavors-hits-the-food-scene,206196531,Vegan Aiolis in 5 Flavors Hits the Food Scene,food,vegan,0,6761,USD,0,2,1,0,0,0,1,3,2018,1,4,2018,43160,43191,6761,Germany,Hamburg,0,1,1,0,0,0,3,52,1
628,183968713/qwel-and-maker-return-with-beautiful-raw,183968713,Qwel and Maker Return with BEAUTIFUL RAW,music,hip-hop,1,10158,USD,3,7,1,1,1,0,13,3,2013,12,4,2013,41346,41376,7456,Germany,Hamburg,0,2,1,0,2,4676,5,20,0
629,938258919/the-wild-people-performance-series-in-buenos-aires,938258919,"The Wild People"" (Performance series in Buenos Aires!)""",art,performance art,0,33551,USD,1,5,1,5,1,0,24,9,2012,24,10,2012,41176,41206,33551,United States,Provo,3,1,0,0,0,998,4,48,1
630,815591074/bluetech-spacehop-chronicles-vol-1,815591074,Bluetech - Spacehop Chronicles Vol. 1,music,electronic music,1,31088,USD,37,7,2,4,1,0,31,12,2013,22,1,2014,41639,41661,29198,Germany,Stuttgart,18,1,0,0,4,4547,4,44,0
631,trellcity/trell-citys-self-titled-ep,trellcity,Trell City's Self Titled EP,music,hip-hop,1,19118,USD,0,0,1,0,0,0,27,7,2015,21,8,2015,42212,42237,14874,United States,Des Moines,0,1,1,0,0,0,2,24,0
632,2022605969/the-jacob-and-stuart-show,2022605969,The Jacob & Stuart Show,film & video,comedy,0,47,GBP,1,6,1,4,1,0,22,10,2018,10,12,2018,43395,43444,47,United States,Roanoke,0,1,0,0,0,0,1,61,1
633,1978499756/grove-city-brewing-company-save-the-roof,1978499756,"Grove City Brewing Company Save the Roof""""",food,drinks,0,51329,USD,0,1,1,0,0,0,22,9,2016,23,10,2016,42635,42666,51329,United States,Wilmington,0,1,1,0,0,0,1,49,1
634,469955675/jump-start-kindergarten-toolkit,469955675,Jump Start Kindergarten Toolkit,publishing,academic,1,1923,USD,0,0,0,1,1,0,2,3,2015,1,5,2015,42065,42125,374,Germany,Frankfurt,0,1,1,0,0,0,0,20,0
635,tcproduction/music-production,tcproduction,Music Production,music,electronic music,0,8,GBP,0,0,0,1,1,0,12,2,2016,13,3,2016,42412,42442,8,Canada,Carman,1,1,1,0,0,186,0,20,1
636,2056446382/open-jar-a-potentialist-romance-almost,2056446382,Open JAR: A Potentialist Romance... Almost.,art,performance art,0,5356,USD,2,3,1,1,1,0,18,2,2014,4,4,2014,41688,41733,5356,Mexico,Albuquerque,2,2,0,0,1,2322,3,45,1
637,1431107300/coffee-roasters-startup,1431107300,Coffee Roasters Startup,food,drinks,0,13677,GBP,0,0,0,1,1,0,27,2,2018,29,3,2018,43158,43188,13677,Germany,Dortmund,0,1,1,0,0,0,4,63,1
638,ogblack/the-og-black-music-project,ogblack,The OG BLACK Music Project,music,hip-hop,0,462,USD,0,0,1,1,0,0,26,5,2019,28,6,2019,43611,43644,462,United States,Wichita,0,1,1,0,0,0,2,42,1
639,1203366116/allmans-boneyard-saline-adopt-a-cart,1203366116,"Allmans Boneyard-Saline, Adopt A Cart",art,public art,0,1284,USD,0,3,1,1,1,0,3,8,2011,2,9,2011,40758,40788,1284,United States,Largo,1,1,0,0,0,0,1,40,1
640,hallowapp/hallow-guided-prayer-and-meditation-mobile-app,hallowapp,Hallow - Guided prayer and meditation mobile app,technology,apps,1,127521,USD,2,3,4,16,1,0,30,10,2018,21,11,2018,43403,43425,38174,United States,Fort Pierce,0,1,0,0,0,0,1,24,0
641,806775199/performing,806775199,Performing,music,hip-hop,0,6,USD,0,0,1,1,1,0,4,5,2015,15,6,2015,42128,42170,6,Germany,Frankfurt,0,1,1,0,0,460,0,29,1
642,393573926/whiskey-barrel-inventory,393573926,Whiskey Barrel Inventory,food,drinks,1,222060,USD,0,0,1,5,0,0,15,4,2018,20,5,2018,43205,43240,13048,United States,Saint Petersburg,0,1,1,0,0,0,1,60,0
643,1328134513/record-label-build-up,1328134513,Record Label Build-up.,music,hip-hop,1,10872,USD,0,0,0,1,1,0,6,4,2015,5,6,2015,42100,42160,7716,Canada,Carman,0,1,1,0,0,0,0,29,0
644,whileyouweregone/candice,whileyouweregone,Candice,film & video,documentary,0,14653,CAD,6,3,1,5,1,0,2,11,2018,14,11,2018,43406,43418,14653,United States,Mobile,8,2,1,0,9,935,3,23,1
645,836782907/drawing-attention-to-religion-or-nor-religion,836782907,Drawing attention to religion or nor religion,music,hip-hop,0,339,USD,0,0,0,1,1,0,27,3,2018,24,5,2018,43186,43244,339,Germany,Dortmund,0,1,1,0,0,0,0,64,1
646,arjungowda/plant-based-fast-food-vol-2-sweet-and-savoury-vega,arjungowda,Plant Based Fast Food Vol. 2 | Sweet & Savoury Vegan Recipes,food,vegan,0,96,AUD,0,5,1,9,1,0,4,9,2018,19,9,2018,43347,43362,96,United States,Shawnee Mission,0,5,0,0,2,0,2,18,1
647,341884415/getting-my-rights-restored,341884415,Getting My Rights Restored,journalism,print,1,9116,USD,0,0,0,1,1,0,25,7,2014,24,8,2014,41845,41875,7716,United States,Washington,0,1,1,0,0,0,0,62,0
648,1932575598/cwr-music-and-other-stuph,1932575598,C.W.R Music and Other Stuph,music,electronic music,1,2635,USD,0,0,0,1,1,0,21,3,2016,20,4,2016,42450,42480,7,Canada,Niagara Falls  Ontario,0,1,1,0,0,0,3,61,0
649,1588266294/tripod-for-the-playa,1588266294,Tripod for the Playa )'(,art,public art,0,5031,USD,0,0,1,0,0,0,14,5,2015,13,7,2015,42138,42198,5031,United States,Richmond,9,3,3,0,3,0,1,47,1
650,9327152/duran-the-most-slim-cozy-heated-base-layer-0,9327152,DURAN: The Most Slim Cozy Heated Base Layer,technology,wearables,0,7039,USD,199,14,6,42,1,0,26,4,2019,26,5,2019,43581,43611,7039,United States,Houston,0,3,0,0,253,0,0,26,1
651,368229156/new-square-literary-magazine,368229156,New Square Literary Magazine,publishing,literary spaces,0,1901,USD,0,5,1,1,1,0,18,2,2019,20,3,2019,43514,43544,1901,Germany,Berlin,1,1,0,0,0,0,0,18,1
652,871294611/the-white-sun,871294611,The White Sun,music,electronic music,0,403,EUR,0,0,0,1,1,0,31,5,2016,29,6,2016,42521,42550,403,Georgia,Athens,0,1,1,0,0,1626,2,65,1
653,241037232/military-magazine,241037232,Military Magazine,publishing,periodicals,0,4998,USD,0,1,0,1,1,0,20,10,2015,19,11,2015,42297,42327,4998,United States,Washington,0,1,1,0,1,0,1,31,1
654,218717277/lso-marketing-and-management,218717277,LSO marketing and management,music,hip-hop,1,12119,USD,0,0,0,1,1,0,26,1,2015,27,3,2015,42030,42090,1359,Mexico,Albuquerque,0,1,1,0,0,0,3,40,0
655,1103657756/prepszn-entertainment,1103657756,PREPSZN Entertainment,music,hip-hop,1,7591,USD,0,0,1,0,0,0,8,5,2016,28,5,2016,42498,42518,5019,United States,Katy,0,1,1,0,0,1038,3,57,0
656,horrisrecords/mc-lars-greatest-hits-on-vinyl-and-edgar-allan-poe,horrisrecords,"MC Lars - Greatest Hits"" (ON VINYL) & ""Edgar Allan Poe EP""""",music,hip-hop,0,28944,USD,10,10,1,6,1,0,28,3,2012,27,4,2012,40996,41026,28944,United States,El Paso,39,5,0,0,94,0,3,28,1
657,sollerederbook/god-evolution-and-animal-suffering-paperback-optio,sollerederbook,"God, Evolution, and Animal Suffering: Paperback option",publishing,academic,0,172,GBP,2,0,1,1,1,0,7,11,2018,20,12,2018,43411,43454,172,Argentina,Clodomira,0,1,0,0,0,0,0,21,1
658,778796429/show-this-art-to-the-world-at-amer-craft-council-s,778796429,"Show This Art to the World! (at Amer. Craft Council Show, Aug. 2010, San Francisco)",art,performance art,0,6,USD,0,0,0,1,1,0,10,7,2010,31,7,2010,40369,40390,6,United States,Saint Louis,0,1,1,0,0,233,0,18,1
659,1021455768/make-100-1-model-2-photographs-limited-edition,russlevin,MAKE 100 - 1 MODEL 2 PHOTOGRAPHS - LIMITED EDITION!,photography,fine art,0,16882,USD,5,7,0,4,1,0,26,1,2018,1,3,2018,43126,43160,16882,United States,Kansas City,20,7,0,0,11,0,2,27,1
660,tylerstorlie/two-tribes-a-childrens-book-about-our-tribal-politics,tylerstorlie,Two Tribes - A Children's Book About Our Tribal Politics,publishing,children's books,1,95263,USD,5,4,1,17,1,0,5,6,2019,4,7,2019,43621,43650,4717,United States,Huntsville,6,1,0,0,2,1538,1,28,0
661,bravenbrewing/braven-brewing-company-bring-brewing-back-to-bushw,bravenbrewing,Braven Brewing Company - Bring Brewing Back to Bushwick!,food,drinks,0,24537,USD,0,10,1,6,1,0,18,10,2013,20,11,2013,41565,41598,24537,Germany,Berlin,7,1,0,0,0,1582,3,27,1
662,1222102157/behind-closed-eyes-indigosuns-debut-record,1222102157,"Behind Closed Eyes"" - IndigoSun's Debut Record!""",music,electronic music,0,2266,USD,0,1,1,1,1,0,4,1,2012,18,2,2012,40912,40957,2266,United States,Lehigh Acres,6,1,0,0,0,25,4,45,1
663,1359312664/naps-for-all,1359312664,Naps for All,art,performance art,0,51748,USD,0,0,0,1,1,0,31,10,2014,27,11,2014,41943,41970,51748,Germany,Frankfurt,5,1,1,0,0,0,1,54,1
664,1776122375/inner-demons-photoshoots,1776122375,Inner; Demons - Photoshoots,photography,fine art,0,1726,AUD,0,8,0,16,1,0,15,7,2018,4,8,2018,43296,43316,1726,United States,Colorado Springs,4,1,0,0,1,0,2,19,1
665,2007440405/cthulhu-shield,2007440405,Cthulhu Shield,technology,diy electronics,0,18515,USD,1,15,8,11,1,2,30,1,2019,1,3,2019,43495,43525,18515,Canada,Niagara Falls  Ontario,0,1,0,0,0,0,1,39,1
666,1075118722/obruni-papa-david-kagan-records-an-album-in-ghana,1075118722,Obruni Papa: David Kagan Records An Album In Ghana,art,performance art,0,15488,USD,0,0,1,7,0,0,12,12,2011,11,1,2012,40889,40919,15488,Tanzania,Nashville,4,1,1,0,0,0,1,22,1
667,83680859/i-hate-you-dad-an-absurdist-mob-comedy,83680859,I Hate You Dad: An Absurdist Mob Comedy,film & video,shorts,1,12640,USD,0,8,1,4,1,0,31,3,2019,23,4,2019,43555,43578,850,United States,Van Nuys,3,1,0,0,0,0,1,34,0
668,jackskramerthrash/table-of-contents-the-film,jackskramerthrash,'Table of Contents' - the film,dance,dance,1,20203,USD,0,4,3,3,1,0,14,5,2018,13,6,2018,43234,43264,1442,United States,Peoria,5,1,0,0,0,0,1,45,0
669,bettyspage/betty-unibrows-hot-and-schmexy-2015-photo-calendar,bettyspage,Betty Unibrow's Hot and Schmexy 2015 Photo Calendar,publishing,calendars,1,3890,USD,0,1,1,0,0,0,21,7,2014,20,8,2014,41841,41871,1673,Canada,Fort Smith,0,1,1,0,0,216,0,59,0
670,963494857/liquid-diamond-liquor,963494857,Liquid Diamond Liquor,food,drinks,0,7,USD,0,0,0,1,1,0,16,2,2016,16,4,2016,42416,42476,7,Canada,Niagara Falls  Ontario,0,1,1,0,0,0,0,52,1
671,pangeapublishing/ugandan-stories-to-support-literacy-and-cultural-a,pangeapublishing,Ugandan stories to support literacy and cultural awareness,publishing,children's books,0,7565,USD,1,5,1,1,1,0,20,6,2018,4,8,2018,43271,43316,7565,Canada,Carleton Place,3,1,0,0,1,0,2,46,1
672,606013923/product-of-determination-2-the-mixtape-album,606013923,Product of Determination 2 the Mixtape Album,music,hip-hop,1,8392,USD,0,0,1,0,0,0,12,5,2016,11,6,2016,42502,42532,1775,Canada,Carman,0,1,1,0,0,0,1,44,0
673,188750760/the-hammond-herald-newspaper,188750760,The Hammond Herald Newspaper,publishing,periodicals,0,451,USD,0,0,1,0,0,0,7,3,2016,6,4,2016,42436,42466,451,Germany,Frankfurt,1,2,2,0,0,207,2,32,1
674,470979024/medieval-realms,470979024,Medieval Realms,games,tabletop games,0,1781,EUR,251,21,6,16,1,0,5,2,2019,7,3,2019,43501,43531,1781,Canada,Fort Smith,7,1,0,0,144,0,2,53,1
675,2069114418/the-next-step-2,2069114418,The Next Step,music,hip-hop,1,241458,USD,0,0,0,1,1,0,8,11,2016,16,11,2016,42682,42690,239436,Germany,Frankfurt,0,1,1,0,0,0,0,46,0
676,547283001/by-hand-a-lifestyle-magazine-for-people-who-make-a,547283001,By Hand: a lifestyle magazine for people who make and do,publishing,periodicals,0,228927,USD,35,5,1,5,1,0,2,3,2012,23,3,2012,40970,40991,228927,United States,Temple,12,1,0,0,2,0,2,30,1
677,1296611995/harrogate-skate-jam-2017,1296611995,Harrogate Skate Jam 2017,art,public art,0,1451,GBP,0,0,0,1,1,0,12,5,2017,9,6,2017,42867,42895,1451,Norway,Oslo,0,1,1,0,0,0,0,31,1
678,goblinguild/infamous-staff-by-goblinguild,goblinguild,INFAMOUS STAFF by Goblinguild,games,tabletop games,1,63663,EUR,52,20,0,24,1,0,10,7,2019,31,7,2019,43656,43677,1055,United States,Corona,0,2,0,0,64,0,1,64,0
679,ilovebranson/branson,ilovebranson,Branson,film & video,documentary,0,29770,USD,0,2,1,9,1,0,19,11,2018,9,12,2018,43423,43443,29770,United States,Houston,1,1,0,0,0,0,1,55,1
680,dalliance/dalliance-ep-and-short-film,dalliance,Dalliance: EP and Short Film,film & video,music videos,0,14279,USD,0,6,1,11,1,3,11,4,2019,11,5,2019,43566,43596,14279,United States,Huntsville,0,1,0,0,0,0,0,55,1
681,243694051/country-diva-magazine-honoring-the-confident-count,243694051,Country Diva magazine - Honoring The Confident Country Woman,publishing,periodicals,0,5188,USD,0,0,1,0,0,0,17,11,2015,2,12,2015,42325,42340,5188,United States,Whittier,0,1,1,0,0,259,4,28,1
682,mylkbar/the-mobile-mylk-bar,mylkbar,Solar-Powered Mylk Bar- Bringing Plant-Based Foods to Life!,food,vegan,0,1959,USD,0,0,1,10,0,0,24,11,2017,24,12,2017,43063,43093,1959,Mexico,Albuquerque,0,1,1,0,0,577,1,52,1
683,1597063638/charty-party,1597063638,Charty Party: The Game of Absurdly Funny Charts,games,tabletop games,0,1526,USD,91,13,1,10,1,1,15,1,2019,14,2,2019,43480,43510,1526,Germany,Dortmund,3,1,0,0,23,0,0,37,1
684,1144980966/microshiner,1144980966,MicroShiner,publishing,periodicals,1,23111,USD,0,0,0,1,1,0,18,10,2012,30,11,2012,41200,41243,939,Canada,Carleton Place,0,1,1,0,0,0,2,59,0
685,229665649/round-and-round-carousels-of-the-east-coast,229665649,Round and Round: Carousels of the East Coast,photography,fine art,0,5138,USD,0,0,0,1,1,0,26,9,2016,26,10,2016,42639,42669,5138,United States,High Point,1,1,1,0,0,0,0,27,1
686,keghead/keghead,keghead,KegHead,food,drinks,0,7695,USD,1,0,1,5,0,0,9,7,2015,8,8,2015,42194,42224,7695,United States,Chicago,1,1,1,0,1,33,1,27,1
687,zima-confession/the-zima-confession,zima-confession,The Zima Confession (Canceled),publishing,fiction,0,2003,GBP,1,2,0,1,1,0,16,7,2019,9,8,2019,43662,43686,2003,United States,Bakersfield,0,1,0,1,0,0,0,27,1
688,1374960230/alexandria-brewing-company,1374960230,Alexandria Brewing Company,food,drinks,0,31544,USD,1,8,1,14,0,0,5,7,2016,4,8,2016,42556,42586,31544,South Africa,Durban,6,2,1,0,1,0,1,54,1
689,1827714098/thunder-of-the-thorn-dandd-5th-edition-adventure,1827714098,Thunder of the Thorn | D&D 5th Edition Adventure,games,tabletop games,0,1275,GBP,37,47,1,39,1,0,15,3,2019,1,4,2019,43539,43556,1275,Norway,Oslo,9,3,1,0,51,0,5,35,1
690,716509915/fine-art-print-exhibition,716509915,Fine Art Print Exhibition,photography,fine art,1,3411,GBP,0,0,0,4,1,0,24,10,2014,5,11,2014,41936,41948,1525,Italy,Milan,0,1,0,0,0,0,2,26,0
691,1795732580/the-adventures-of-bill-and-bob-7-western-adventure,1795732580,THE ADVENTURES OF BILL AND BOB - 8 Western adventure shorts,film & video,shorts,0,1644,USD,1,9,0,9,1,0,15,2,2019,18,3,2019,43511,43542,1644,Canada,Fort Smith,7,3,0,0,8,0,3,18,1
692,hogriver/hog-river-brewing-company-building-hartfords-livin,hogriver,Hog River Brewing Co.,food,drinks,0,12968,USD,3,10,1,5,1,0,16,11,2015,16,12,2015,42324,42354,12968,Taiwan,Taipei,1,1,0,0,2,527,4,57,1
693,bhip/second-city-recordings-vol-1-livin-for-the-city,bhip,Stripped & Chewed Vol 1: Livin' for the City,music,electronic music,0,23618,USD,6,3,4,1,1,0,12,10,2011,11,12,2011,40828,40888,23618,Guinea,Conakry,9,1,0,0,0,0,3,65,1
694,1157638957/the-return-of-typical-cats,1157638957,The Return of Typical Cats,music,hip-hop,0,3855,USD,0,1,1,1,1,0,15,8,2012,25,9,2012,41136,41177,3855,Malaysia,Kuala Lumpur,2,1,0,0,0,0,1,23,1
695,1218405253/april-sellers-dance-collective-three-city-tour,1218405253,April Sellers Dance Collective Three City Tour,dance,performances,0,9854,USD,1,3,1,1,1,0,30,1,2018,23,2,2018,43130,43154,9854,Greece,Athens,11,4,0,0,0,0,1,26,1
696,thetonewrecker/paul-birken-and-the-dirty-party-snakes-4-song-viny,thetonewrecker,"Paul Birken and The Dirty Party Snakes - 4 song vinyl 12"",music,electronic music""",music,hip-hop,0,7866,USD,1,1,2,0,696,19,1,1,2017,1,4,2017,42736,42826,7866,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1
697,thegreatcaatsby/lost-in-my-head-single-music-video,thegreatcaatsby,Lost In My Head - CAT (2000s-inspired pop Music Video),music,electronic music,0,1662,USD,2,2,1,0,0,0,26,9,2018,9,11,2018,43369,43413,1662,Greece,Athens,0,3,1,1,2,0,4,65,1
698,215513410/domestica,215513410,Domestica,publishing,periodicals,0,909,USD,0,2,0,1,1,0,16,4,2012,6,5,2012,41015,41035,909,Taiwan,Taipei,1,1,0,0,1,0,0,55,1
699,1558427416/newagebeatbattles,1558427416,NEWAGEBEATBATTLES,music,hip-hop,0,2110,USD,0,0,0,1,1,0,23,5,2016,22,6,2016,42513,42543,2110,Israel,Rehovot,0,1,1,0,0,0,0,51,1
700,418524894/frutas-y-raspados-la-mejor,418524894,"frutas y raspados la Mejor""""",food,drinks,0,142,USD,0,0,1,0,0,0,26,2,2017,28,3,2017,42792,42822,142,Russia,Nogliki,0,1,1,0,0,243,1,43,1
701,1734006661/the-history-of-rock-for-big-fans-and-little-punks,1734006661,The History of Rock (for Big Fans and Little Punks),publishing,children's books,0,33590,GBP,26,10,1,44,1,0,31,5,2018,3,7,2018,43251,43284,33590,Thailand,Hua Hin,5,1,0,0,14,0,1,20,1
702,blvck/blvck-spades-playing-cards,blvck,Blvck Spades Playing Cards,games,playing cards,0,6687,USD,74,4,0,15,1,0,30,6,2019,21,7,2019,43646,43667,6687,Germany,Dortmund,0,1,0,0,35,0,2,60,1
703,ctrl-alt-delete/platform4-bogprojektet,ctrl-alt-delete,Platform4 bogprojektet,journalism,print,0,41616,DKK,0,8,1,13,1,0,4,11,2015,4,12,2015,42312,42342,41616,North Korea,Pyongyang,0,2,0,0,0,0,1,61,1
704,1689970119/riders-of-destiny-dokumentarfilm,1689970119,Riders of Destiny -Dokumentarfilm/feature length documentary,film & video,documentary,0,158874,EUR,2,9,5,6,1,0,31,10,2018,10,12,2018,43404,43444,158874,South Africa,Parys,2,1,0,0,2,482,4,37,1
705,jesseross/girl-underground-zine-quest,jesseross,Girl Underground ג€” Zine Quest,games,tabletop games,0,993,USD,101,16,0,24,1,0,5,2,2019,5,3,2019,43501,43529,993,Japan,Tokyo,88,1,0,0,73,331,1,42,1
706,jeprdeveloper/paradise-lost-cosmic-horror-fps,jeprdeveloper,PARADISE LOST: COSMIC HORROR FPS,games,video games,0,178109,MXN,0,7,7,28,1,0,6,2,2019,8,3,2019,43502,43532,178109,Germany,Frankfurt am Main,0,1,0,0,0,0,4,59,1
707,annabeltheseries/annabel-a-new-comedy-web-series,annabeltheseries,Annabel: a new comedy web series!,film & video,comedy,0,2490,USD,0,1,1,6,1,0,24,6,2019,15,7,2019,43640,43661,2490,South Africa,Carletonville,0,1,0,0,0,0,0,29,1
708,550454742/metea-tea-made-just-for-you,550454742,MeTea ~ Tea Made Just For You,food,drinks,0,931,USD,0,0,0,1,1,0,14,3,2016,13,4,2016,42443,42473,931,Spain,sevilia,0,1,1,0,0,391,1,25,1
709,920625503/pesu-the-worlds-fastest-electric-mountain-bikes,920625503,PESU - the worldג€™s fastest electric mountain bikes,technology,hardware,1,150809,USD,378,35,3,45,1,3,28,8,2017,29,9,2017,42975,43007,111431,Cuba,Santa Cruz del Sur,0,1,0,0,145,0,3,45,0
710,chananddeesdrinktank/chan-and-dees-drink-tank-comedy-series-pilot,chananddeesdrinktank,Chan & Dees Drink Tank - comedy series pilot,film & video,comedy,0,25337,AUD,0,7,3,4,1,0,7,7,2019,6,8,2019,43653,43683,25337,Egypt,Cairo,0,1,0,0,0,0,1,57,1
711,ingerhansen/inger-hansen-5-trk-5-rmx,ingerhansen,INGER HANSEN   |    5 TRK + 5 RMX,music,electronic music,0,49117,USD,12,7,1,1,1,0,23,11,2011,22,12,2011,40870,40899,49117,Israel,Jerslem,6,1,0,0,2,1784,3,29,1
